id,name,description,category,brand,price,stock_quantity,sku,created_at,updated_at
d6753ddb-127b-4b43-9037-59b6c84fc524,error: Access denied to method rand.,"Fluffy couscous seasoned with a blend of herbs, perfect as a side dish.",Unknown,Harmony Gold Mining Company Limited,2.49,,906,2025-12-11,
c98f4eec-7cb7-47bb-825d-711cbfe4b759,error: Access denied to method rand.,Personalized nameplate for offices or homes.,HOME,"Greene County Bancorp, Inc.",19.99,475,907,2026-11-18,
b992e8b9-628b-4274-9d50-04e3bf274b13,error: Access denied to method rand.,Unsweetened frozen acai purée for smoothies and bowls.,Unknown,"Citizens Community Bancorp, Inc.",6.99,89,908,2025-02-20,
b6984105-1d4f-4828-970e-37d25d84ec9c,error: Access denied to method rand.,"Hearty beef stew with vegetables, ready to heat and serve.",ELETRONICS,"KemPharm, Inc.",7.99,20,909,2026-08-11,
5983b804-1838-4a7b-b9ca-643d0472ce5a,error: Access denied to method rand.,Water bottle that tracks your hydration levels.,Clothing,Royal Caribbean Cruises Ltd.,39.99,,910,2026-08-27,
b2da655e-e602-4102-aab7-e97a6b080df8,error: Access denied to method rand.,Cozy oversized sweater perfect for chilly days with a textured knit design.,electronics,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,59.99,353,911,2026-08-17,
4becc137-8bc4-4491-b684-26410c55afb6,error: Access denied to method rand.,Creamy yogurt made with maple and almond flavors.,HOME,"ClubCorp Holdings, Inc.",1.89,371,912,2025-12-08,
31fe82bc-5af1-4a9e-99ba-e0a5cf02d68d,error: Access denied to method rand.,Eco-friendly sealer for protecting concrete surfaces.,HOME,"Provident Financial Holdings, Inc.",39.99,435,913,2026-01-14,2025-07-15
2fb3587c-43af-4c12-a25b-b47aff8622a0,error: Access denied to method rand.,Roasted chickpeas seasoned for a crunchy snack.,HOME,Ovid Therapeutics Inc.,2.99,-5,914,2026-12-12,
5fbd9af5-af36-4e9d-965f-faa00b3ba2a5,error: Access denied to method rand.,Set of reusable baking cups for muffins and cupcakes.,Unknown,"L3 Technologies, Inc.",10.99,,915,2025-02-01,
8521d608-c50a-4a5a-abcb-f0a20f151d76,error: Access denied to method rand.,Easy-to-make pancake mix with chocolate chips included.,Unknown,Hailiang Education Group Inc.,3.99,241,916,2025-10-09,
9f3b0c32-b651-4038-b017-84149cba491e,error: Access denied to method rand.,A blend of peach and mango for a tropical smoothie.,,OFS Capital Corporation,5.99,270,917,2025-04-24,
e64221f2-95f1-4722-864f-56aab9fea107,error: Access denied to method rand.,A comforting soup filled with chicken and noodles in broth.,books,"Reis, Inc",3.49,,918,2026-07-22,
e387f2cc-6cc7-4eb2-9ccb-5f377299ec2f,error: Access denied to method rand.,Indoor Wi-Fi camera for home security.,N/A,Ryerson Holding Corporation,89.99,357,919,2026-01-08,
50a8250c-9b5d-44cb-a808-3e71bba855b3,error: Access denied to method rand.,Complete set for mixing cocktails at home.,HOME,Putnam High Income Bond Fund,39.99,403,920,2025-11-26,
e10b615f-cf9c-4c3f-a827-e31f4477531a,error: Access denied to method rand.,Comfortable and adjustable harness for dogs.,ELETRONICS,"Popular, Inc.",24.99,296,921,2026-02-07,
2e1a8f79-f72b-4782-9fa5-3ca1afb01a1c,error: Access denied to method rand.,Portable mixer bottle for smoothies and protein shakes.,,"Kayne Anderson Energy Total Return Fund, Inc.",12.99,163,922,2026-05-29,
268a50b2-aa35-47dc-9657-dabd9b3e3d4e,error: Access denied to method rand.,"The perfect seafood snack, ready to eat and delicious.",Eletrônicos,Brookfield Global Listed Infrastructure Income Fund,6.49,158,923,2025-06-20,
f422e9e5-8106-4888-88d8-c37aa79263bf,error: Access denied to method rand.,Just add water for delicious brownies.,Eletrônicos,"Sage Therapeutics, Inc.",2.99,,924,2026-02-04,
730e47fc-4e0a-4412-b89d-ad4fbf34e9b9,error: Access denied to method rand.,"Ready-to-eat chia seed pudding made with coconut milk, perfect for breakfast or dessert.",,"Select Energy Services, Inc.",2.99,153,925,2025-04-25,
f4bf164b-696a-451d-808f-54d45b79d5e5,error: Access denied to method rand.,Reusable microfiber cloths for environmentally friendly cleaning.,,Viacom Inc.,12.99,,926,2026-05-22,
6d5275ae-4575-4acf-aacc-7eed3d76b995,error: Access denied to method rand.,"Chic suede ankle booties, perfect for dressing up or down.",,"Provident Bancorp, Inc.",79.99,-5,927,2025-10-01,
03b0d4b9-da5e-4c5f-bec8-116eec05d128,error: Access denied to method rand.,Variety of bands suitable for all fitness levels.,,Hilltop Holdings Inc.,34.99,,928,2025-04-01,
bb5c0d21-7164-40e7-873b-0bc0869dc561,error: Access denied to method rand.,Automatic waterer that filters and provides fresh drinking water for pets.,,Atento S.A.,39.99,262,929,2026-12-17,
91b2e5a9-ae6c-4eb8-af60-fbd069feb89e,error: Access denied to method rand.,Instant hot water dispenser for tea and cooking.,BOOKS,Cytosorbents Corporation,59.99,77,930,2025-04-24,
b98f38c2-2cd5-45f1-bda5-8ee453025b3c,error: Access denied to method rand.,Frozen smoothie blend with berries for a quick and healthy breakfast.,Eletrônicos,"Gabelli Convertible and Income Securities Fund, Inc. (The)",3.99,162,931,2025-05-08,
3dacdfda-dbf0-48ba-bddf-b4157bfb4693,error: Access denied to method rand.,A fragrant blend of Italian herbs for pasta sauces and marinades.,ELETRONICS,Ally Financial Inc.,1.99,-5,932,2025-08-20,
77a08f26-9213-4932-b067-0141d9fff324,error: Access denied to method rand.,"Sweet dried raisins, perfect for snacks or baking.",clothing,Psychemedics Corporation,3.19,372,933,2025-10-07,
77bba870-ffd6-432b-aa84-b1c972c4a5f0,error: Access denied to method rand.,Beautiful wall calendar for organizing your schedule.,,Anadarko Petroleum Corporation,17.99,,934,2026-09-01,
e81303fc-d2be-487e-8876-c6bc3d74433f,error: Access denied to method rand.,Durable boots designed for outdoor hiking and activities.,Eletrônicos,"Equus Total Return, Inc.",89.99,-5,935,2025-11-24,
4b19d916-259c-44c9-aead-22eeba35f51e,error: Access denied to method rand.,Compact waffle maker for perfect small waffles.,Electronics,Mountain Province Diamonds Inc.,24.99,258,936,2026-12-12,
2f583eaa-8493-4f4c-a3a4-686f1f05ee2d,error: Access denied to method rand.,Essential attachments for pressure washing.,electronics,"DHT Holdings, Inc.",39.99,175,937,2025-04-25,
c866acb3-deaa-4cb0-8761-f6e6ab382b52,error: Access denied to method rand.,Non-stick surface for easy cooking and cleaning.,Books,Ashford Hospitality Trust Inc,59.99,86,938,2025-12-05,
73234840-8979-4008-a67c-99040aa573b8,error: Access denied to method rand.,Insulated water bottle for keeping drinks cold.,Electronics,"Grand Canyon Education, Inc.",18.99,,939,2025-12-13,
264fabc0-f121-46ad-a1b4-54e5f458d1e3,error: Access denied to method rand.,"Frozen falafel balls made from chickpeas and herbs, perfect for quick meals or salads.",books,Eaton Vance Short Diversified Income Fund,5.99,489,940,2026-02-28,
8f7a4e53-df97-4e5f-bca9-70b7fde5440d,error: Access denied to method rand.,Ear protection for shooting and industrial use.,ELETRONICS,Bank of South Carolina Corp.,24.99,133,941,2026-10-14,
dfce4505-fd73-4ffc-a016-810967e0c172,error: Access denied to method rand.,Elegant chiffon blouse perfect for work or outings.,electronics,"Lithia Motors, Inc.",39.99,109,942,2025-04-07,
0972219b-3b95-49dd-8140-7297bc04e970,error: Access denied to method rand.,DIY projector that magnifies your smartphone screen for movie nights.,Unknown,ResMed Inc.,29.99,397,943,2026-06-18,
ed5eb640-6398-4aff-90b9-5edfbce9cda6,error: Access denied to method rand.,"Authentic Italian pasta, perfect for a classic meal.",Clothing,Central Federal Corporation,2.29,235,944,2026-07-08,
43b13ccb-e23d-4746-9856-db47788ddef1,error: Access denied to method rand.,Stylish and modern holder for storing wine bottles on walls.,BOOKS,Finisar Corporation,39.99,351,945,2026-07-23,
0c0293c7-e9de-40a7-9698-399cdeb84b55,error: Access denied to method rand.,Burr coffee grinder for fresh ground coffee.,Eletrônicos,Mack-Cali Realty Corporation,39.99,287,946,2025-08-09,
24e560b1-9aac-466c-9296-a7f09c123b6d,error: Access denied to method rand.,Soft buns perfect for stuffing with your favorite hot dogs.,N/A,Abraxas Petroleum Corporation,2.49,,947,2025-05-01,
bf5b6e84-f06d-4a25-8ad1-e80e4dcca1b1,error: Access denied to method rand.,"Raw brown sugar, perfect for baking or sweetening drinks.",Books,Voya Prime Rate Trust,1.79,,948,2025-11-02,
9f4d5145-b0f2-4811-8457-4eb74a799462,error: Access denied to method rand.,High-quality whole wheat flour for baking and cooking.,books,"Advanced Energy Industries, Inc.",2.99,,949,2026-04-15,2025-08-24
0e9771fd-d337-4dd0-b9f4-f4fa102d51a6,error: Access denied to method rand.,Portable car vacuum cleaner with strong suction.,,Columbia Sportswear Company,49.99,,950,2025-08-28,
22cc00d5-96c7-40e4-bc98-3947e6b8b09c,error: Access denied to method rand.,Rich chocolate protein powder for smoothies and baking.,,"SharpSpring, Inc.",24.99,374,951,2026-12-11,
fa6b0037-855d-467e-b7ff-52013c024d22,error: Access denied to method rand.,Unique handcrafted utensils for cooking and serving.,Home,Torchmark Corporation,24.99,,952,2025-03-06,
9a0621b3-2cae-42b6-801d-094388584f1a,error: Access denied to method rand.,Bottle with infuser for brewing loose-leaf tea on the go.,Eletrônicos,Huntington Bancshares Incorporated,19.99,450,953,2026-02-17,
fbc50238-1a6a-484e-ac16-fa301b687c32,error: Access denied to method rand.,Adjustable lamp with multiple brightness levels and colors.,ELETRONICS,"Recro Pharma, Inc.",39.99,378,954,2026-09-01,
5b6a3532-82c4-41e2-b2f6-8d95106787c1,error: Access denied to method rand.,Compact charcoal grill perfect for tailgating.,Books,Nuveen AMT-Free Municipal Value Fund,89.99,64,955,2026-07-04,
f875fb22-0434-4650-83c7-18d312d51338,error: Access denied to method rand.,Rechargeable LED camping lantern for outdoor use.,Unknown,Balchem Corporation,34.99,,956,2026-07-03,
f67526d3-ac98-4b87-ad73-6f8c0888612e,error: Access denied to method rand.,A nutritious salad with quinoa and black beans,Home,"Global Blood Therapeutics, Inc.",7.49,-5,957,2026-06-05,
752658b6-d5fc-4ed8-b4b7-9796364a2ad0,error: Access denied to method rand.,Stackable steamers for healthy cooking of vegetables and seafood.,N/A,WisdomTree Emerging Markets Corporate Bond Fund,39.99,109,958,2025-04-07,
4c341717-8e9b-4396-b08c-558a10a69944,error: Access denied to method rand.,Sleek wireless charging pad for smartphones.,clothing,"Maiden Holdings, Ltd.",19.99,144,959,2026-11-22,
e2f6184a-fbb9-41e0-a829-6b55a4494d8c,error: Access denied to method rand.,Durable backpack designed for hiking and outdoor excursions.,,"American Assets Trust, Inc.",49.99,466,960,2026-08-30,
489466e8-2402-4aa9-8f2c-1781be452c30,error: Access denied to method rand.,Fresh sushi rolls filled with a variety of vegetables.,Home,Tri Continental Corporation,5.99,146,961,2025-03-24,2026-03-21
e5785db9-73d2-47a8-91ed-ee78f83468d7,error: Access denied to method rand.,Nutritious bars packed with protein for energy,Eletronics,Invesco Pennsylvania Value Municipal Income Trust,2.29,108,962,2025-10-22,
70533f47-91e5-4c2f-ad30-15b991a6491a,error: Access denied to method rand.,Heavy-duty grill pan for indoor grilling.,Clothing,"CBRE Group, Inc.",39.99,,963,2025-05-02,
c33614bc-4251-4976-bd98-b3a209f55e96,error: Access denied to method rand.,Classic chicken noodle soup with tender chicken and vegetables.,Eletronics,Corporate Office Properties Trust,2.99,,964,2026-10-13,
c2c004c9-bb17-49c4-93d2-86a5e4ac476f,error: Access denied to method rand.,Stylish bar stools with adjustable height and swivel features.,,Cimarex Energy Co,149.99,352,965,2026-06-28,
48230361-3160-41e7-bd2c-e166ff9ec639,error: Access denied to method rand.,"A mix of strawberries, blueberries, and raspberries, great for smoothies or desserts.",electronics,Portland General Electric Company,5.49,199,966,2025-07-06,
ac9a846f-4c8c-45bd-95c1-07e737a6ab09,error: Access denied to method rand.,"A rich marinade perfect for meats and vegetables, infused with Italian herbs and balsamic vinegar.",HOME,L.B. Foster Company,3.99,173,967,2025-06-14,
16f135d8-4686-4182-bb02-10fe225f093d,error: Access denied to method rand.,Complete set to brew coffee with different methods.,HOME,Cadence Bancorporation,44.99,56,968,2026-02-20,
af743ff0-eb7b-4eaa-983f-528d99eb9a53,error: Access denied to method rand.,"Assorted herbal teas, perfect for a warm and relaxing drink.",electronics,"Expeditors International of Washington, Inc.",4.99,346,969,2025-08-21,
8d0d58e4-5ffc-426a-add0-719de94a878c,error: Access denied to method rand.,"A sweet and spicy sauce, great for dipping or cooking.",N/A,Anworth Mortgage Asset  Corporation,2.99,,970,2025-08-09,
1ecb0748-771a-4dcf-b624-75ca2842b5a0,error: Access denied to method rand.,Energy-efficient lights that charge during the day and illuminate at night.,Electronics,ClearBridge Energy MLP Total Return Fund Inc.,39.99,12,971,2026-05-17,
d13c8c70-16ac-4f20-8d52-b1f03eb5fa08,error: Access denied to method rand.,Fresh eggs from free-range chickens.,ELETRONICS,Accenture plc,3.99,258,972,2025-07-07,
2c8ada99-2f2e-4071-a78a-8f8a4972025e,error: Access denied to method rand.,Classic chino shorts in a versatile color for summer adventures.,Eletronics,"Liberty Expedia Holdings, Inc.",34.99,382,973,2025-08-30,
18520621-2425-4165-b0b2-a5edd053f626,error: Access denied to method rand.,Digital scale for precise cooking measurements.,clothing,MFS Special Value Trust,19.99,469,974,2025-05-05,
14defd80-5fb6-4e11-9cd1-1a264345a70c,error: Access denied to method rand.,Plant-based protein powder for post-workout recovery.,Eletronics,SAP SE,34.99,,975,2026-02-23,2025-12-13
c8e80a47-0881-433a-a82f-b6cc13292099,error: Access denied to method rand.,"A frozen cheesy bake made with cauliflower, great as a side dish or a vegetarian meal.",books,LCI Industries ,5.49,,976,2026-09-28,
f5dcd508-1af2-4c48-8213-20490102fe6b,error: Access denied to method rand.,"Soft and delicious garlic-infused flatbread, perfect for dipping.",,BRT Apartments Corp.,3.99,59,977,2025-11-28,
2856c7d7-bb40-403a-b978-7369e44486fb,error: Access denied to method rand.,Flour tortilla filled with cheese and a medley of vegetables.,Unknown,"Evolent Health, Inc",6.99,263,978,2026-07-09,
47c42b6c-07fc-4515-b655-8727aa4855f8,error: Access denied to method rand.,Heavy-duty scissors for crafting and office use.,Home,Range Resources Corporation,8.99,232,979,2026-07-31,
18d80e04-3532-4ff1-9a12-f5d1fb07133f,error: Access denied to method rand.,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.,ELETRONICS,International Speedway Corporation,2.99,,980,2026-01-10,
c336f063-21d1-4892-bab1-bd0a152b6443,error: Access denied to method rand.,A spice blend for making flavorful chili con carne.,clothing,"Golden Entertainment, Inc.",2.99,,981,2026-12-20,
61e5a51b-5dc8-4fcf-994f-2d96318f708e,error: Access denied to method rand.,"Skillet that can fry, grill, and sauté with ease.",Clothing,TransUnion,59.99,,982,2026-11-28,
475d4960-c484-4d16-b40a-0ede17467239,error: Access denied to method rand.,"Crunchy and sweet banana chips, a great on-the-go snack.",Books,U.S. Bancorp,1.99,152,983,2025-10-31,
d54e7a0a-0d2e-4e7c-b685-8606c58e2886,error: Access denied to method rand.,"A selection of different flavored hummus, great for snacking.",books,Performance Food Group Company,5.99,,984,2025-09-14,
8d43d624-0081-4cec-8572-299cbdc9da9d,error: Access denied to method rand.,"Canned diced tomatoes, great base for sauces and soups.",Clothing,CHS Inc,1.49,243,985,2026-03-31,
5d1cfd57-b46a-428a-a304-0945d271ec5e,error: Access denied to method rand.,Corn on the cob seasoned with chili and lime for a spicy kick.,Electronics,"AxoGen, Inc.",1.99,,986,2025-05-25,
14e3449b-bc39-423b-821d-3f28a67015f0,error: Access denied to method rand.,"Juicy chicken breast stuffed with spinach and feta cheese, seasoned to perfection.",Books,Gramercy Property Trust,8.99,386,987,2025-03-09,
e623cb4a-cc1c-477a-b6cb-9b2cb314f9df,error: Access denied to method rand.,Natural elderberry syrup to boost immunity.,Electronics,Wright Medical Group N.V.,11.99,34,988,2025-11-04,
bb217df7-9740-4fa2-ae10-83e893fd1c18,error: Access denied to method rand.,A comfortable sweatshirt featuring a bold graphic print.,Electronics,Arbor Realty Trust,34.99,388,989,2026-03-12,
9ca9ff5b-0c98-43ba-8854-56e3822d6cfb,error: Access denied to method rand.,"Fresh salsa made with tomatoes, onions, and cilantro.",HOME,Open Text Corporation,3.79,359,990,2026-01-26,
a2804839-9016-4c9c-b08c-76bd01c393d0,error: Access denied to method rand.,Stainless steel travel mug with spill-proof lid.,books,Nuveen Select Tax Free Income Portfolio III,18.99,228,991,2025-11-04,
bb1027ac-34b5-46b8-bb1b-9749237067c7,error: Access denied to method rand.,Creamy vegan mac and cheese made with cashew cheese.,,"Halyard Health, Inc.",8.99,403,992,2026-07-31,
1abd6706-e083-40c4-abd3-1cf01211ff1e,error: Access denied to method rand.,Secure digital wireless security camera system.,,"Extended Stay America, Inc.",199.99,,993,2025-12-19,2026-09-12
e3892a20-6163-4f21-a9f1-120f6cdfb0f2,error: Access denied to method rand.,Wi-Fi-enabled digital frame for displaying photos.,Home,"Tootsie Roll Industries, Inc.",79.99,26,994,2026-03-28,
bd1f7cd1-160f-4d1b-a008-48c89ac211e0,error: Access denied to method rand.,Programmable pet feeder for scheduled meals.,,Plexus Corp.,69.99,22,995,2025-01-18,
346eb4cf-d0c3-4f89-b055-002aa718a21b,error: Access denied to method rand.,"The perfect seafood snack, ready to eat and delicious.",ELETRONICS,"PFSweb, Inc.",6.49,,996,2025-10-12,
d7795c1e-aec3-4e90-b1c0-637ef0776ade,error: Access denied to method rand.,Spicy blue cheese with a hint of buffalo flavor.,Home,ImmuCell Corporation,8.99,,997,2025-04-30,
